time_period,cart_session_id,clicked_to_another_page,placed_order,items_purchased,price_usd
"B. Post_Cross_Sell",135567,1,0,NULL,NULL
"B. Post_Cross_Sell",135569,1,0,NULL,NULL
"B. Post_Cross_Sell",135570,1,0,NULL,NULL
"B. Post_Cross_Sell",135571,0,0,NULL,NULL
"B. Post_Cross_Sell",135580,0,0,NULL,NULL
"B. Post_Cross_Sell",135583,1,0,NULL,NULL
"B. Post_Cross_Sell",135602,0,0,NULL,NULL
"B. Post_Cross_Sell",135603,1,0,NULL,NULL
"B. Post_Cross_Sell",135606,1,0,NULL,NULL
"B. Post_Cross_Sell",135607,0,0,NULL,NULL
"B. Post_Cross_Sell",135613,1,0,NULL,NULL
"B. Post_Cross_Sell",135614,1,0,NULL,NULL
"B. Post_Cross_Sell",135617,1,1,1,49.99
"B. Post_Cross_Sell",135619,0,0,NULL,NULL
"B. Post_Cross_Sell",135620,0,0,NULL,NULL
"B. Post_Cross_Sell",135636,1,1,1,49.99
"B. Post_Cross_Sell",135646,1,1,1,49.99
"B. Post_Cross_Sell",135650,1,0,NULL,NULL
"B. Post_Cross_Sell",135651,1,0,NULL,NULL
"B. Post_Cross_Sell",135665,1,0,NULL,NULL
"B. Post_Cross_Sell",135667,1,1,1,49.99
"B. Post_Cross_Sell",135673,1,1,2,109.98
"B. Post_Cross_Sell",135692,0,0,NULL,NULL
"B. Post_Cross_Sell",135693,1,1,1,49.99
"B. Post_Cross_Sell",135707,1,1,1,49.99
"B. Post_Cross_Sell",135711,1,1,1,49.99
"B. Post_Cross_Sell",135712,0,0,NULL,NULL
"B. Post_Cross_Sell",135713,1,1,1,49.99
"B. Post_Cross_Sell",135715,0,0,NULL,NULL
"B. Post_Cross_Sell",135717,1,0,NULL,NULL
"B. Post_Cross_Sell",135721,0,0,NULL,NULL
"B. Post_Cross_Sell",135729,1,1,1,59.99
"B. Post_Cross_Sell",135739,1,0,NULL,NULL
"B. Post_Cross_Sell",135742,1,1,1,49.99
"B. Post_Cross_Sell",135748,0,0,NULL,NULL
"B. Post_Cross_Sell",135759,1,0,NULL,NULL
"B. Post_Cross_Sell",135767,0,0,NULL,NULL
"B. Post_Cross_Sell",135774,1,1,1,49.99
"B. Post_Cross_Sell",135776,0,0,NULL,NULL
"B. Post_Cross_Sell",135777,1,1,1,49.99
"B. Post_Cross_Sell",135778,0,0,NULL,NULL
"B. Post_Cross_Sell",135781,1,0,NULL,NULL
"B. Post_Cross_Sell",135783,1,0,NULL,NULL
"B. Post_Cross_Sell",135786,1,0,NULL,NULL
"B. Post_Cross_Sell",135798,1,0,NULL,NULL
"B. Post_Cross_Sell",135803,1,1,1,49.99
"B. Post_Cross_Sell",135817,1,1,1,49.99
"B. Post_Cross_Sell",135825,1,0,NULL,NULL
"B. Post_Cross_Sell",135835,0,0,NULL,NULL
"B. Post_Cross_Sell",135846,1,0,NULL,NULL
"B. Post_Cross_Sell",135850,1,1,1,49.99
"B. Post_Cross_Sell",135854,1,0,NULL,NULL
"B. Post_Cross_Sell",135855,0,0,NULL,NULL
"B. Post_Cross_Sell",135861,1,1,1,59.99
"B. Post_Cross_Sell",135883,0,0,NULL,NULL
"B. Post_Cross_Sell",135885,1,0,NULL,NULL
"B. Post_Cross_Sell",135896,1,0,NULL,NULL
"B. Post_Cross_Sell",135899,0,0,NULL,NULL
"B. Post_Cross_Sell",135904,1,0,NULL,NULL
"B. Post_Cross_Sell",135913,1,1,1,49.99
"B. Post_Cross_Sell",135915,1,1,1,49.99
"B. Post_Cross_Sell",135920,1,0,NULL,NULL
"B. Post_Cross_Sell",135923,1,1,1,49.99
"B. Post_Cross_Sell",135925,1,1,1,49.99
"B. Post_Cross_Sell",135929,0,0,NULL,NULL
"B. Post_Cross_Sell",135930,0,0,NULL,NULL
"B. Post_Cross_Sell",135932,1,1,2,109.98
"B. Post_Cross_Sell",135936,1,0,NULL,NULL
"B. Post_Cross_Sell",135942,0,0,NULL,NULL
"B. Post_Cross_Sell",135952,0,0,NULL,NULL
"B. Post_Cross_Sell",135962,1,0,NULL,NULL
"B. Post_Cross_Sell",135963,1,1,1,49.99
"B. Post_Cross_Sell",135965,1,1,1,49.99
"B. Post_Cross_Sell",135967,1,1,1,59.99
"B. Post_Cross_Sell",135970,1,0,NULL,NULL
"B. Post_Cross_Sell",135973,1,1,1,59.99
"B. Post_Cross_Sell",135977,0,0,NULL,NULL
"B. Post_Cross_Sell",135978,1,0,NULL,NULL
"B. Post_Cross_Sell",135985,0,0,NULL,NULL
"B. Post_Cross_Sell",135986,0,0,NULL,NULL
"B. Post_Cross_Sell",135989,1,1,1,49.99
"B. Post_Cross_Sell",135997,0,0,NULL,NULL
"B. Post_Cross_Sell",136001,1,0,NULL,NULL
"B. Post_Cross_Sell",136004,1,0,NULL,NULL
"B. Post_Cross_Sell",136007,1,1,1,59.99
"B. Post_Cross_Sell",136013,0,0,NULL,NULL
"B. Post_Cross_Sell",136014,1,0,NULL,NULL
"B. Post_Cross_Sell",136015,1,1,1,49.99
"B. Post_Cross_Sell",136017,0,0,NULL,NULL
"B. Post_Cross_Sell",136019,1,0,NULL,NULL
"B. Post_Cross_Sell",136031,1,0,NULL,NULL
"B. Post_Cross_Sell",136046,1,0,NULL,NULL
"B. Post_Cross_Sell",136048,1,0,NULL,NULL
"B. Post_Cross_Sell",136054,1,0,NULL,NULL
"B. Post_Cross_Sell",136073,0,0,NULL,NULL
"B. Post_Cross_Sell",136075,0,0,NULL,NULL
"B. Post_Cross_Sell",136087,0,0,NULL,NULL
"B. Post_Cross_Sell",136098,0,0,NULL,NULL
"B. Post_Cross_Sell",136100,1,0,NULL,NULL
"B. Post_Cross_Sell",136105,0,0,NULL,NULL
"B. Post_Cross_Sell",136119,0,0,NULL,NULL
"B. Post_Cross_Sell",136125,0,0,NULL,NULL
"B. Post_Cross_Sell",136129,1,1,2,109.98
"B. Post_Cross_Sell",136130,0,0,NULL,NULL
"B. Post_Cross_Sell",136134,1,0,NULL,NULL
"B. Post_Cross_Sell",136138,0,0,NULL,NULL
"B. Post_Cross_Sell",136146,0,0,NULL,NULL
"B. Post_Cross_Sell",136149,0,0,NULL,NULL
"B. Post_Cross_Sell",136155,1,1,1,49.99
"B. Post_Cross_Sell",136176,1,1,1,49.99
"B. Post_Cross_Sell",136181,0,0,NULL,NULL
"B. Post_Cross_Sell",136186,1,1,1,49.99
"B. Post_Cross_Sell",136194,0,0,NULL,NULL
"B. Post_Cross_Sell",136197,1,1,1,49.99
"B. Post_Cross_Sell",136200,1,1,1,49.99
"B. Post_Cross_Sell",136203,1,1,1,49.99
"B. Post_Cross_Sell",136206,1,0,NULL,NULL
"B. Post_Cross_Sell",136212,1,1,1,49.99
"B. Post_Cross_Sell",136216,1,0,NULL,NULL
"B. Post_Cross_Sell",136217,1,1,1,49.99
"B. Post_Cross_Sell",136231,0,0,NULL,NULL
"B. Post_Cross_Sell",136235,0,0,NULL,NULL
"B. Post_Cross_Sell",136238,1,1,1,49.99
"B. Post_Cross_Sell",136239,1,0,NULL,NULL
"B. Post_Cross_Sell",136242,1,1,1,49.99
"B. Post_Cross_Sell",136245,1,0,NULL,NULL
"B. Post_Cross_Sell",136247,1,0,NULL,NULL
"B. Post_Cross_Sell",136249,1,0,NULL,NULL
"B. Post_Cross_Sell",136266,1,1,2,109.98
"B. Post_Cross_Sell",136267,1,0,NULL,NULL
"B. Post_Cross_Sell",136268,0,0,NULL,NULL
"B. Post_Cross_Sell",136277,1,1,1,49.99
"B. Post_Cross_Sell",136278,1,1,1,49.99
"B. Post_Cross_Sell",136293,1,1,1,49.99
"B. Post_Cross_Sell",136294,0,0,NULL,NULL
"B. Post_Cross_Sell",136296,1,1,1,59.99
"B. Post_Cross_Sell",136299,0,0,NULL,NULL
"B. Post_Cross_Sell",136302,1,1,1,49.99
"B. Post_Cross_Sell",136305,0,0,NULL,NULL
"B. Post_Cross_Sell",136310,1,1,1,49.99
"B. Post_Cross_Sell",136316,0,0,NULL,NULL
"B. Post_Cross_Sell",136317,1,1,1,49.99
"B. Post_Cross_Sell",136319,0,0,NULL,NULL
"B. Post_Cross_Sell",136321,1,0,NULL,NULL
"B. Post_Cross_Sell",136323,0,0,NULL,NULL
"B. Post_Cross_Sell",136343,1,0,NULL,NULL
"B. Post_Cross_Sell",136365,1,1,1,49.99
"B. Post_Cross_Sell",136374,1,0,NULL,NULL
"B. Post_Cross_Sell",136376,1,0,NULL,NULL
"B. Post_Cross_Sell",136390,1,0,NULL,NULL
"B. Post_Cross_Sell",136398,0,0,NULL,NULL
"B. Post_Cross_Sell",136400,0,0,NULL,NULL
"B. Post_Cross_Sell",136403,1,1,1,49.99
"B. Post_Cross_Sell",136409,0,0,NULL,NULL
"B. Post_Cross_Sell",136419,1,0,NULL,NULL
"B. Post_Cross_Sell",136421,1,1,1,49.99
"B. Post_Cross_Sell",136422,1,1,1,49.99
"B. Post_Cross_Sell",136425,0,0,NULL,NULL
"B. Post_Cross_Sell",136426,1,0,NULL,NULL
"B. Post_Cross_Sell",136432,0,0,NULL,NULL
"B. Post_Cross_Sell",136436,1,0,NULL,NULL
"B. Post_Cross_Sell",136461,1,0,NULL,NULL
"B. Post_Cross_Sell",136478,1,0,NULL,NULL
"B. Post_Cross_Sell",136487,1,0,NULL,NULL
"B. Post_Cross_Sell",136497,1,0,NULL,NULL
"B. Post_Cross_Sell",136500,0,0,NULL,NULL
"B. Post_Cross_Sell",136527,0,0,NULL,NULL
"B. Post_Cross_Sell",136530,1,0,NULL,NULL
"B. Post_Cross_Sell",136532,1,1,1,49.99
"B. Post_Cross_Sell",136535,0,0,NULL,NULL
"B. Post_Cross_Sell",136538,0,0,NULL,NULL
"B. Post_Cross_Sell",136539,1,1,2,109.98
"B. Post_Cross_Sell",136542,1,0,NULL,NULL
"B. Post_Cross_Sell",136544,1,1,1,59.99
"B. Post_Cross_Sell",136545,1,1,1,49.99
"B. Post_Cross_Sell",136555,0,0,NULL,NULL
"B. Post_Cross_Sell",136556,1,1,1,49.99
"B. Post_Cross_Sell",136568,1,1,1,59.99
"B. Post_Cross_Sell",136570,1,1,1,49.99
"B. Post_Cross_Sell",136571,1,0,NULL,NULL
"B. Post_Cross_Sell",136573,0,0,NULL,NULL
"B. Post_Cross_Sell",136582,1,1,1,49.99
"B. Post_Cross_Sell",136588,1,0,NULL,NULL
"B. Post_Cross_Sell",136589,1,0,NULL,NULL
"B. Post_Cross_Sell",136598,0,0,NULL,NULL
"B. Post_Cross_Sell",136602,1,1,1,49.99
"B. Post_Cross_Sell",136604,1,1,1,49.99
"B. Post_Cross_Sell",136608,1,0,NULL,NULL
"B. Post_Cross_Sell",136609,1,1,1,49.99
"B. Post_Cross_Sell",136611,1,0,NULL,NULL
"B. Post_Cross_Sell",136614,1,1,1,49.99
"B. Post_Cross_Sell",136621,1,0,NULL,NULL
"B. Post_Cross_Sell",136622,1,1,2,109.98
"B. Post_Cross_Sell",136625,1,1,1,49.99
"B. Post_Cross_Sell",136626,1,0,NULL,NULL
"B. Post_Cross_Sell",136628,1,1,1,49.99
"B. Post_Cross_Sell",136633,1,1,1,49.99
"B. Post_Cross_Sell",136635,1,0,NULL,NULL
"B. Post_Cross_Sell",136642,1,1,1,49.99
"B. Post_Cross_Sell",136644,1,0,NULL,NULL
"B. Post_Cross_Sell",136645,0,0,NULL,NULL
"B. Post_Cross_Sell",136662,1,1,1,49.99
"B. Post_Cross_Sell",136669,1,0,NULL,NULL
"B. Post_Cross_Sell",136670,1,1,1,49.99
"B. Post_Cross_Sell",136681,0,0,NULL,NULL
"B. Post_Cross_Sell",136683,1,0,NULL,NULL
"B. Post_Cross_Sell",136686,0,0,NULL,NULL
"B. Post_Cross_Sell",136693,0,0,NULL,NULL
"B. Post_Cross_Sell",136702,1,1,1,49.99
"B. Post_Cross_Sell",136704,0,0,NULL,NULL
"B. Post_Cross_Sell",136708,1,0,NULL,NULL
"B. Post_Cross_Sell",136718,1,0,NULL,NULL
"B. Post_Cross_Sell",136719,1,1,1,49.99
"B. Post_Cross_Sell",136720,0,0,NULL,NULL
"B. Post_Cross_Sell",136724,1,1,1,49.99
"B. Post_Cross_Sell",136725,1,0,NULL,NULL
"B. Post_Cross_Sell",136732,1,1,2,109.98
"B. Post_Cross_Sell",136741,0,0,NULL,NULL
"B. Post_Cross_Sell",136742,1,1,1,49.99
"B. Post_Cross_Sell",136744,1,0,NULL,NULL
"B. Post_Cross_Sell",136772,1,1,1,49.99
"B. Post_Cross_Sell",136779,1,0,NULL,NULL
"B. Post_Cross_Sell",136782,1,0,NULL,NULL
"B. Post_Cross_Sell",136784,0,0,NULL,NULL
"B. Post_Cross_Sell",136788,1,1,1,49.99
"B. Post_Cross_Sell",136792,1,0,NULL,NULL
"B. Post_Cross_Sell",136793,1,0,NULL,NULL
"B. Post_Cross_Sell",136796,1,0,NULL,NULL
"B. Post_Cross_Sell",136797,1,1,1,49.99
"B. Post_Cross_Sell",136800,0,0,NULL,NULL
"B. Post_Cross_Sell",136804,1,1,1,59.99
"B. Post_Cross_Sell",136811,0,0,NULL,NULL
"B. Post_Cross_Sell",136817,0,0,NULL,NULL
"B. Post_Cross_Sell",136818,1,1,1,49.99
"B. Post_Cross_Sell",136820,0,0,NULL,NULL
"B. Post_Cross_Sell",136830,1,0,NULL,NULL
"B. Post_Cross_Sell",136833,1,0,NULL,NULL
"B. Post_Cross_Sell",136840,1,0,NULL,NULL
"B. Post_Cross_Sell",136845,1,1,1,49.99
"B. Post_Cross_Sell",136846,1,1,1,59.99
"B. Post_Cross_Sell",136854,1,1,1,49.99
"B. Post_Cross_Sell",136862,1,0,NULL,NULL
"B. Post_Cross_Sell",136863,1,0,NULL,NULL
"B. Post_Cross_Sell",136868,0,0,NULL,NULL
"B. Post_Cross_Sell",136898,1,0,NULL,NULL
"B. Post_Cross_Sell",136903,1,0,NULL,NULL
"B. Post_Cross_Sell",136908,1,0,NULL,NULL
"B. Post_Cross_Sell",136928,1,1,1,49.99
"B. Post_Cross_Sell",136931,1,1,1,49.99
"B. Post_Cross_Sell",136933,0,0,NULL,NULL
"B. Post_Cross_Sell",136944,0,0,NULL,NULL
"B. Post_Cross_Sell",136948,0,0,NULL,NULL
"B. Post_Cross_Sell",136958,1,1,1,49.99
"B. Post_Cross_Sell",136960,0,0,NULL,NULL
"B. Post_Cross_Sell",136964,1,0,NULL,NULL
"B. Post_Cross_Sell",136965,1,0,NULL,NULL
"B. Post_Cross_Sell",136968,1,0,NULL,NULL
"B. Post_Cross_Sell",136970,0,0,NULL,NULL
"B. Post_Cross_Sell",136974,1,1,2,109.98
"B. Post_Cross_Sell",136976,0,0,NULL,NULL
"B. Post_Cross_Sell",136982,0,0,NULL,NULL
"B. Post_Cross_Sell",136985,1,0,NULL,NULL
"B. Post_Cross_Sell",136986,0,0,NULL,NULL
"B. Post_Cross_Sell",136991,1,1,1,49.99
"B. Post_Cross_Sell",136992,1,0,NULL,NULL
"B. Post_Cross_Sell",137000,1,1,1,59.99
"B. Post_Cross_Sell",137003,1,0,NULL,NULL
"B. Post_Cross_Sell",137006,0,0,NULL,NULL
"B. Post_Cross_Sell",137013,1,1,1,59.99
"B. Post_Cross_Sell",137019,0,0,NULL,NULL
"B. Post_Cross_Sell",137022,0,0,NULL,NULL
"B. Post_Cross_Sell",137028,0,0,NULL,NULL
"B. Post_Cross_Sell",137031,1,0,NULL,NULL
"B. Post_Cross_Sell",137036,0,0,NULL,NULL
"B. Post_Cross_Sell",137043,1,0,NULL,NULL
"B. Post_Cross_Sell",137050,0,0,NULL,NULL
"B. Post_Cross_Sell",137064,1,0,NULL,NULL
"B. Post_Cross_Sell",137065,0,0,NULL,NULL
"B. Post_Cross_Sell",137078,1,1,1,49.99
"B. Post_Cross_Sell",137108,1,1,1,59.99
"B. Post_Cross_Sell",137111,0,0,NULL,NULL
"B. Post_Cross_Sell",137115,1,0,NULL,NULL
"B. Post_Cross_Sell",137118,1,1,1,59.99
"B. Post_Cross_Sell",137127,1,1,1,49.99
"B. Post_Cross_Sell",137133,1,0,NULL,NULL
"B. Post_Cross_Sell",137135,0,0,NULL,NULL
"B. Post_Cross_Sell",137142,0,0,NULL,NULL
"B. Post_Cross_Sell",137157,0,0,NULL,NULL
"B. Post_Cross_Sell",137168,1,0,NULL,NULL
"B. Post_Cross_Sell",137175,1,1,1,49.99
"B. Post_Cross_Sell",137185,1,0,NULL,NULL
"B. Post_Cross_Sell",137188,0,0,NULL,NULL
"B. Post_Cross_Sell",137192,0,0,NULL,NULL
"B. Post_Cross_Sell",137195,0,0,NULL,NULL
"B. Post_Cross_Sell",137205,0,0,NULL,NULL
"B. Post_Cross_Sell",137215,1,1,2,109.98
"B. Post_Cross_Sell",137221,0,0,NULL,NULL
"B. Post_Cross_Sell",137225,1,0,NULL,NULL
"B. Post_Cross_Sell",137227,1,0,NULL,NULL
"B. Post_Cross_Sell",137229,0,0,NULL,NULL
"B. Post_Cross_Sell",137231,1,0,NULL,NULL
"B. Post_Cross_Sell",137235,1,1,1,49.99
"B. Post_Cross_Sell",137237,1,1,1,49.99
"B. Post_Cross_Sell",137252,1,0,NULL,NULL
"B. Post_Cross_Sell",137258,1,0,NULL,NULL
"B. Post_Cross_Sell",137260,1,0,NULL,NULL
"B. Post_Cross_Sell",137262,0,0,NULL,NULL
"B. Post_Cross_Sell",137265,0,0,NULL,NULL
"B. Post_Cross_Sell",137269,0,0,NULL,NULL
"B. Post_Cross_Sell",137274,0,0,NULL,NULL
"B. Post_Cross_Sell",137279,1,0,NULL,NULL
"B. Post_Cross_Sell",137280,1,0,NULL,NULL
"B. Post_Cross_Sell",137283,1,1,1,49.99
"B. Post_Cross_Sell",137289,0,0,NULL,NULL
"B. Post_Cross_Sell",137297,1,1,1,49.99
"B. Post_Cross_Sell",137305,0,0,NULL,NULL
"B. Post_Cross_Sell",137313,1,0,NULL,NULL
"B. Post_Cross_Sell",137320,1,1,1,59.99
"B. Post_Cross_Sell",137322,1,1,2,109.98
"B. Post_Cross_Sell",137323,1,1,1,49.99
"B. Post_Cross_Sell",137325,0,0,NULL,NULL
"B. Post_Cross_Sell",137330,1,1,1,59.99
"B. Post_Cross_Sell",137338,0,0,NULL,NULL
"B. Post_Cross_Sell",137340,1,0,NULL,NULL
"B. Post_Cross_Sell",137343,0,0,NULL,NULL
"B. Post_Cross_Sell",137348,0,0,NULL,NULL
"B. Post_Cross_Sell",137359,1,1,2,109.98
"B. Post_Cross_Sell",137366,1,1,1,49.99
"B. Post_Cross_Sell",137368,1,0,NULL,NULL
"B. Post_Cross_Sell",137380,1,1,1,49.99
"B. Post_Cross_Sell",137381,1,0,NULL,NULL
"B. Post_Cross_Sell",137383,0,0,NULL,NULL
"B. Post_Cross_Sell",137384,0,0,NULL,NULL
"B. Post_Cross_Sell",137399,0,0,NULL,NULL
"B. Post_Cross_Sell",137401,1,0,NULL,NULL
"B. Post_Cross_Sell",137403,1,1,1,59.99
"B. Post_Cross_Sell",137410,1,1,1,49.99
"B. Post_Cross_Sell",137416,1,0,NULL,NULL
"B. Post_Cross_Sell",137419,0,0,NULL,NULL
"B. Post_Cross_Sell",137423,1,0,NULL,NULL
"B. Post_Cross_Sell",137425,0,0,NULL,NULL
"B. Post_Cross_Sell",137428,1,0,NULL,NULL
"B. Post_Cross_Sell",137430,0,0,NULL,NULL
"B. Post_Cross_Sell",137432,0,0,NULL,NULL
"B. Post_Cross_Sell",137456,0,0,NULL,NULL
"B. Post_Cross_Sell",137457,1,1,2,109.98
"B. Post_Cross_Sell",137463,1,1,1,49.99
"B. Post_Cross_Sell",137464,0,0,NULL,NULL
"B. Post_Cross_Sell",137468,0,0,NULL,NULL
"B. Post_Cross_Sell",137470,0,0,NULL,NULL
"B. Post_Cross_Sell",137474,1,0,NULL,NULL
"B. Post_Cross_Sell",137475,1,0,NULL,NULL
"B. Post_Cross_Sell",137495,1,1,1,59.99
"B. Post_Cross_Sell",137498,1,0,NULL,NULL
"B. Post_Cross_Sell",137513,1,1,1,49.99
"B. Post_Cross_Sell",137516,0,0,NULL,NULL
"B. Post_Cross_Sell",137530,1,1,1,49.99
"B. Post_Cross_Sell",137539,1,0,NULL,NULL
"B. Post_Cross_Sell",137541,0,0,NULL,NULL
"B. Post_Cross_Sell",137543,1,0,NULL,NULL
"B. Post_Cross_Sell",137548,0,0,NULL,NULL
"B. Post_Cross_Sell",137552,1,1,1,49.99
"B. Post_Cross_Sell",137553,1,1,1,49.99
"B. Post_Cross_Sell",137554,1,0,NULL,NULL
"B. Post_Cross_Sell",137566,1,1,1,59.99
"B. Post_Cross_Sell",137572,0,0,NULL,NULL
"B. Post_Cross_Sell",137578,1,1,1,59.99
"B. Post_Cross_Sell",137579,0,0,NULL,NULL
"B. Post_Cross_Sell",137584,1,0,NULL,NULL
"B. Post_Cross_Sell",137586,1,0,NULL,NULL
"B. Post_Cross_Sell",137590,1,0,NULL,NULL
"B. Post_Cross_Sell",137593,0,0,NULL,NULL
"B. Post_Cross_Sell",137606,1,1,1,49.99
"B. Post_Cross_Sell",137609,1,0,NULL,NULL
"B. Post_Cross_Sell",137617,1,1,1,59.99
"B. Post_Cross_Sell",137628,1,1,1,49.99
"B. Post_Cross_Sell",137653,1,0,NULL,NULL
"B. Post_Cross_Sell",137658,1,0,NULL,NULL
"B. Post_Cross_Sell",137661,1,0,NULL,NULL
"B. Post_Cross_Sell",137662,1,0,NULL,NULL
"B. Post_Cross_Sell",137666,0,0,NULL,NULL
"B. Post_Cross_Sell",137667,1,1,1,49.99
"B. Post_Cross_Sell",137671,1,1,1,59.99
"B. Post_Cross_Sell",137681,1,0,NULL,NULL
"B. Post_Cross_Sell",137692,1,0,NULL,NULL
"B. Post_Cross_Sell",137697,0,0,NULL,NULL
"B. Post_Cross_Sell",137701,1,0,NULL,NULL
"B. Post_Cross_Sell",137705,0,0,NULL,NULL
"B. Post_Cross_Sell",137713,0,0,NULL,NULL
"B. Post_Cross_Sell",137717,0,0,NULL,NULL
"B. Post_Cross_Sell",137722,0,0,NULL,NULL
"B. Post_Cross_Sell",137723,0,0,NULL,NULL
"B. Post_Cross_Sell",137731,0,0,NULL,NULL
"B. Post_Cross_Sell",137733,1,0,NULL,NULL
"B. Post_Cross_Sell",137738,1,0,NULL,NULL
"B. Post_Cross_Sell",137744,1,1,1,49.99
"B. Post_Cross_Sell",137746,1,1,1,59.99
"B. Post_Cross_Sell",137753,0,0,NULL,NULL
"B. Post_Cross_Sell",137766,1,1,1,59.99
"B. Post_Cross_Sell",137770,0,0,NULL,NULL
"B. Post_Cross_Sell",137777,1,0,NULL,NULL
"B. Post_Cross_Sell",137785,1,0,NULL,NULL
"B. Post_Cross_Sell",137790,0,0,NULL,NULL
"B. Post_Cross_Sell",137791,1,0,NULL,NULL
"B. Post_Cross_Sell",137794,1,1,1,49.99
"B. Post_Cross_Sell",137800,1,0,NULL,NULL
"B. Post_Cross_Sell",137815,1,0,NULL,NULL
"B. Post_Cross_Sell",137819,1,0,NULL,NULL
"B. Post_Cross_Sell",137824,1,1,1,49.99
"B. Post_Cross_Sell",137840,1,0,NULL,NULL
"B. Post_Cross_Sell",137843,1,1,1,49.99
"B. Post_Cross_Sell",137846,0,0,NULL,NULL
"B. Post_Cross_Sell",137850,1,1,1,49.99
"B. Post_Cross_Sell",137853,0,0,NULL,NULL
"B. Post_Cross_Sell",137855,1,1,1,59.99
"B. Post_Cross_Sell",137857,1,1,1,59.99
"B. Post_Cross_Sell",137861,0,0,NULL,NULL
"B. Post_Cross_Sell",137866,1,1,1,49.99
"B. Post_Cross_Sell",137871,1,1,1,49.99
"B. Post_Cross_Sell",137874,0,0,NULL,NULL
"B. Post_Cross_Sell",137875,1,0,NULL,NULL
"B. Post_Cross_Sell",137879,1,1,1,49.99
"B. Post_Cross_Sell",137896,1,1,1,59.99
"B. Post_Cross_Sell",137915,1,1,1,49.99
"B. Post_Cross_Sell",137919,0,0,NULL,NULL
"B. Post_Cross_Sell",137921,0,0,NULL,NULL
"B. Post_Cross_Sell",137922,1,0,NULL,NULL
"B. Post_Cross_Sell",137924,1,0,NULL,NULL
"B. Post_Cross_Sell",137925,1,0,NULL,NULL
"B. Post_Cross_Sell",137949,0,0,NULL,NULL
"B. Post_Cross_Sell",137955,1,1,1,49.99
"B. Post_Cross_Sell",137957,1,1,1,49.99
"B. Post_Cross_Sell",137959,0,0,NULL,NULL
"B. Post_Cross_Sell",137970,1,0,NULL,NULL
"B. Post_Cross_Sell",137974,1,0,NULL,NULL
"B. Post_Cross_Sell",137996,0,0,NULL,NULL
"B. Post_Cross_Sell",137997,1,0,NULL,NULL
"B. Post_Cross_Sell",138012,1,0,NULL,NULL
"B. Post_Cross_Sell",138013,0,0,NULL,NULL
"B. Post_Cross_Sell",138020,0,0,NULL,NULL
"B. Post_Cross_Sell",138030,1,0,NULL,NULL
"B. Post_Cross_Sell",138034,1,0,NULL,NULL
"B. Post_Cross_Sell",138035,1,1,1,49.99
"B. Post_Cross_Sell",138036,0,0,NULL,NULL
"B. Post_Cross_Sell",138037,1,1,1,49.99
"B. Post_Cross_Sell",138039,1,0,NULL,NULL
"B. Post_Cross_Sell",138040,1,0,NULL,NULL
"B. Post_Cross_Sell",138047,1,0,NULL,NULL
"B. Post_Cross_Sell",138052,0,0,NULL,NULL
"B. Post_Cross_Sell",138054,1,1,1,49.99
"B. Post_Cross_Sell",138077,1,0,NULL,NULL
"B. Post_Cross_Sell",138079,1,1,1,49.99
"B. Post_Cross_Sell",138082,1,1,1,49.99
"B. Post_Cross_Sell",138098,1,0,NULL,NULL
"B. Post_Cross_Sell",138103,1,0,NULL,NULL
"B. Post_Cross_Sell",138111,1,1,1,59.99
"B. Post_Cross_Sell",138114,0,0,NULL,NULL
"B. Post_Cross_Sell",138115,1,1,1,49.99
"B. Post_Cross_Sell",138122,1,0,NULL,NULL
"B. Post_Cross_Sell",138130,1,0,NULL,NULL
"B. Post_Cross_Sell",138137,1,0,NULL,NULL
"B. Post_Cross_Sell",138138,0,0,NULL,NULL
"B. Post_Cross_Sell",138141,1,1,1,49.99
"B. Post_Cross_Sell",138143,1,1,1,49.99
"B. Post_Cross_Sell",138144,1,1,1,49.99
"B. Post_Cross_Sell",138145,1,1,1,49.99
"B. Post_Cross_Sell",138152,1,1,1,49.99
"B. Post_Cross_Sell",138153,1,0,NULL,NULL
"B. Post_Cross_Sell",138157,1,0,NULL,NULL
"B. Post_Cross_Sell",138170,1,0,NULL,NULL
"B. Post_Cross_Sell",138178,1,0,NULL,NULL
"B. Post_Cross_Sell",138179,0,0,NULL,NULL
"B. Post_Cross_Sell",138180,1,1,1,49.99
"B. Post_Cross_Sell",138185,1,1,1,49.99
"B. Post_Cross_Sell",138195,1,0,NULL,NULL
"B. Post_Cross_Sell",138202,0,0,NULL,NULL
"B. Post_Cross_Sell",138207,1,0,NULL,NULL
"B. Post_Cross_Sell",138209,1,0,NULL,NULL
"B. Post_Cross_Sell",138212,1,0,NULL,NULL
"B. Post_Cross_Sell",138225,0,0,NULL,NULL
"B. Post_Cross_Sell",138227,1,1,1,49.99
"B. Post_Cross_Sell",138228,0,0,NULL,NULL
"B. Post_Cross_Sell",138234,1,0,NULL,NULL
"B. Post_Cross_Sell",138241,1,0,NULL,NULL
"B. Post_Cross_Sell",138246,1,1,1,49.99
"B. Post_Cross_Sell",138247,0,0,NULL,NULL
"B. Post_Cross_Sell",138264,1,1,1,59.99
"B. Post_Cross_Sell",138267,0,0,NULL,NULL
"B. Post_Cross_Sell",138274,0,0,NULL,NULL
"B. Post_Cross_Sell",138278,1,0,NULL,NULL
"B. Post_Cross_Sell",138279,1,0,NULL,NULL
"B. Post_Cross_Sell",138282,0,0,NULL,NULL
