website_session_id,first_pageview_id,count_pageviews
19421,40437,1
19423,40440,2
19424,40442,1
19426,40446,1
19427,40447,1
19428,40448,6
19429,40454,1
19430,40455,3
19431,40458,2
19432,40460,7
19433,40461,1
19434,40464,2
19435,40467,1
19436,40470,2
19437,40473,2
19439,40476,1
19440,40477,2
19441,40479,2
19442,40481,7
19443,40482,3
19444,40491,3
19445,40494,2
19446,40495,3
19447,40499,1
19448,40500,1
19449,40501,3
19450,40502,3
19452,40508,3
19453,40513,4
19455,40518,1
19456,40519,3
19457,40522,4
19458,40526,1
19459,40527,4
19460,40533,1
19461,40536,1
19462,40537,1
19464,40541,3
19465,40544,2
19466,40546,6
19467,40549,1
19469,40556,2
19471,40560,1
19472,40562,1
19473,40563,4
19474,40567,1
19475,40568,6
19476,40574,3
19477,40577,4
19478,40581,7
19479,40583,2
19482,40600,1
19483,40601,3
19484,40604,3
19485,40607,1
19487,40610,3
19488,40613,1
19489,40614,2
19492,40621,4
19493,40625,1
19494,40626,3
19495,40629,1
19496,40630,1
19497,40631,1
19498,40632,1
19499,40633,6
19500,40635,1
19501,40640,1
19502,40641,3
19504,40645,4
19505,40649,1
19506,40650,1
19507,40651,1
19508,40652,2
19509,40654,2
19510,40656,5
19512,40661,1
19513,40663,1
19514,40664,4
19515,40668,1
19516,40669,1
19517,40670,3
19518,40671,1
19519,40673,3
19520,40677,1
19521,40678,5
19522,40683,1
19523,40684,1
19525,40686,1
19526,40687,1
19527,40688,4
19528,40692,3
19529,40695,4
19531,40700,3
19532,40703,1
19534,40710,3
19535,40713,1
19536,40714,6
19537,40720,1
19538,40721,3
19540,40725,6
19541,40731,1
19542,40732,1
19543,40733,1
19544,40734,2
19546,40739,3
19547,40742,2
19548,40744,5
19549,40748,4
19550,40753,1
19551,40754,7
19552,40755,1
19553,40760,3
19554,40762,1
19555,40766,2
19556,40768,1
19557,40769,2
19558,40771,2
19559,40772,4
19560,40773,7
19561,40776,7
19562,40791,1
19563,40792,2
19564,40793,2
19565,40796,2
19566,40797,1
19567,40799,6
19568,40802,1
19569,40804,4
19570,40810,7
19571,40817,1
19572,40818,1
19573,40819,1
19575,40821,6
19576,40827,1
19577,40828,2
19578,40829,7
19579,40835,1
19580,40840,4
19582,40847,3
19584,40854,2
19585,40856,1
19586,40857,2
19587,40859,5
19589,40870,2
19590,40872,3
19591,40875,1
19592,40876,4
19593,40880,3
19594,40881,2
19595,40885,1
19596,40886,3
19598,40892,6
19599,40898,1
19600,40899,1
19601,40900,1
19602,40901,1
19603,40902,1
19604,40903,2
19606,40906,1
19607,40907,7
19608,40912,6
19609,40917,3
19610,40919,1
19611,40924,1
19613,40926,1
19614,40927,1
19615,40928,1
19616,40929,1
19617,40930,1
19618,40931,4
19619,40933,4
19620,40936,1
19621,40940,3
19623,40944,1
19624,40945,1
19626,40949,1
19627,40950,2
19628,40952,3
19629,40955,1
19630,40956,1
19631,40957,2
19632,40959,2
19633,40961,1
19634,40962,5
19635,40964,1
19636,40968,2
19637,40969,6
19638,40973,1
19639,40977,3
19640,40980,1
19641,40981,1
19642,40982,1
19644,40984,2
19645,40986,1
19646,40987,4
19647,40989,2
19649,40998,1
19650,40999,1
19651,41000,1
19652,41001,1
19653,41002,1
19654,41003,2
19655,41004,2
19656,41007,2
19657,41008,1
19658,41010,1
19659,41011,1
19660,41012,1
19661,41013,2
19662,41015,1
19663,41016,1
19664,41017,6
19667,41033,2
19668,41035,1
19670,41039,2
19671,41041,3
19672,41044,2
19673,41045,2
19674,41048,4
19675,41049,2
19676,41054,3
19677,41055,1
19679,41060,3
19680,41062,1
19682,41066,3
19683,41068,1
19684,41071,1
19685,41072,2
19687,41079,1
19688,41081,3
19689,41085,2
19691,41088,1
19692,41089,1
19693,41090,1
19694,41091,3
19695,41092,7
19696,41095,1
19697,41097,2
19698,41098,2
19699,41101,1
19700,41106,1
19701,41107,2
19702,41108,2
19703,41109,4
19704,41115,4
19705,41116,1
19707,41120,1
19708,41123,6
19709,41124,1
19711,41127,3
19712,41128,1
19713,41129,1
19714,41134,3
19715,41140,1
19716,41141,1
19717,41142,1
19718,41143,1
19719,41144,3
19722,41150,7
19723,41163,3
19724,41167,3
19725,41170,1
19726,41171,3
19727,41172,3
19728,41175,3
19729,41178,1
19730,41180,3
19731,41184,1
19732,41185,1
19733,41186,2
19735,41190,1
19736,41191,3
19737,41192,7
19738,41197,2
19739,41198,4
19740,41201,1
19741,41204,1
19742,41206,1
19743,41208,3
19744,41213,1
19745,41214,4
19746,41218,3
19747,41219,1
19748,41222,2
19749,41223,3
19750,41225,2
19751,41227,1
19752,41229,1
19753,41230,1
19754,41232,1
19755,41233,1
19756,41234,1
19757,41235,1
19760,41242,2
19761,41244,1
19763,41256,6
19764,41258,3
19765,41265,1
19766,41266,2
19768,41271,2
19769,41273,2
19770,41275,1
19771,41276,3
19772,41279,3
19774,41283,1
19775,41287,2
19776,41289,2
19777,41291,1
19778,41292,2
19780,41295,1
19782,41297,3
19783,41300,2
19784,41304,7
19785,41306,1
19786,41307,4
19787,41309,1
19789,41321,2
19790,41323,1
19791,41324,1
19792,41325,1
19793,41326,6
19794,41327,1
19796,41335,3
19797,41338,1
19799,41341,5
19800,41344,1
19802,41352,1
19803,41355,3
19804,41357,1
19806,41362,1
19807,41363,3
19808,41366,1
19809,41367,1
19810,41368,1
19811,41369,1
19812,41370,2
19813,41372,3
19814,41373,3
19815,41378,1
19816,41379,3
19817,41380,2
19818,41381,1
19819,41385,3
19820,41386,1
19821,41389,6
19823,41393,1
19824,41394,1
19825,41395,2
19826,41400,1
19827,41401,3
19828,41403,3
19829,41407,1
19830,41408,1
19831,41409,3
19832,41411,1
19834,41414,6
19835,41416,3
19836,41418,5
19837,41431,3
19838,41434,1
19839,41435,3
19840,41436,1
19841,41437,7
19842,41440,1
19843,41443,2
19844,41448,3
19845,41451,1
19847,41456,1
19848,41457,1
19849,41458,1
19850,41459,7
19851,41460,1
19853,41472,2
19854,41474,2
19855,41476,2
19856,41477,7
19857,41480,1
19858,41484,2
19859,41488,3
19860,41491,1
19861,41492,4
19862,41493,7
19863,41494,3
19864,41499,1
19865,41506,1
19866,41508,1
19867,41509,1
19869,41511,1
19870,41512,3
19872,41516,1
19873,41519,3
19874,41520,1
19875,41521,1
19876,41524,6
19877,41525,1
19878,41528,1
19879,41530,2
19880,41531,3
19882,41538,2
19883,41539,1
19884,41541,3
19885,41542,3
19886,41546,3
19887,41548,1
19889,41552,3
19890,41553,1
19891,41556,1
19893,41559,1
19894,41560,1
19895,41561,3
19896,41562,3
19897,41565,3
19898,41569,1
19899,41571,6
19901,41574,1
19902,41580,2
19903,41582,3
19904,41590,2
19905,41592,2
19906,41594,3
19907,41597,1
19908,41598,2
19910,41602,1
19911,41603,3
19912,41605,1
19913,41607,1
19915,41609,1
19916,41610,5
19918,41616,3
19919,41619,1
19920,41620,7
19921,41621,3
19922,41628,3
19923,41632,2
19925,41635,1
19926,41637,6
19927,41639,1
19928,41641,2
19930,41647,3
19931,41649,4
19932,41650,4
19933,41663,1
19934,41664,1
19936,41667,1
19938,41671,1
19939,41675,1
19940,41676,1
19941,41677,1
19942,41678,1
19943,41679,1
19944,41680,1
19945,41681,7
19946,41683,1
19947,41684,3
19948,41691,4
19949,41692,1
19950,41697,1
19951,41698,3
19953,41704,1
19954,41705,3
19955,41707,1
19956,41709,1
19958,41711,1
19959,41712,1
19960,41713,1
19961,41714,2
19962,41716,1
19963,41717,3
19964,41718,1
19965,41719,1
19968,41724,3
19969,41727,3
19970,41730,2
19971,41732,2
19972,41734,3
19973,41737,3
19974,41740,1
19975,41741,6
19976,41747,4
19978,41752,1
19980,41754,2
19982,41758,1
19984,41760,3
19985,41763,3
19986,41766,2
19987,41768,7
19989,41781,2
19991,41784,1
19992,41785,1
19994,41787,1
19995,41788,1
19998,41797,1
20000,41799,3
20001,41803,1
20002,41804,1
20005,41807,3
20006,41813,1
20007,41814,1
20009,41816,3
20010,41818,1
20011,41819,1
20012,41821,3
20015,41829,5
20016,41831,1
20018,41836,1
20019,41839,7
20020,41840,3
20021,41846,3
20022,41850,2
20023,41854,3
20024,41855,1
20025,41858,2
20027,41861,3
20028,41862,2
20029,41864,3
20031,41871,1
20032,41872,1
20034,41874,3
20035,41876,1
20036,41883,1
20037,41884,3
20038,41885,1
20039,41888,3
20040,41889,1
20041,41891,1
20042,41893,1
20044,41897,1
20045,41898,1
20046,41899,1
20048,41901,3
20049,41904,1
20050,41905,2
20051,41906,1
20052,41908,1
20053,41909,2
20054,41910,1
20055,41912,1
20056,41913,1
20057,41914,2
20058,41916,4
20059,41917,1
20060,41918,2
20061,41922,3
20062,41925,2
20064,41929,3
20065,41931,1
20066,41932,2
20067,41935,1
20069,41937,3
20070,41938,3
20071,41939,5
20072,41940,1
20073,41949,1
20074,41950,1
20076,41952,1
20077,41953,1
20078,41954,1
20079,41955,3
20080,41956,2
20081,41959,1
20082,41961,1
20083,41962,1
20085,41964,1
20088,41970,1
20089,41971,1
20090,41972,1
20091,41973,1
20092,41974,3
20093,41977,1
20094,41978,3
20095,41979,1
20096,41980,1
20097,41983,1
20099,41985,1
20100,41986,1
20102,41988,2
20103,41989,1
20104,41991,1
20106,41993,3
20108,41997,2
20109,42000,3
20110,42002,1
20111,42005,6
20112,42007,3
20113,42011,1
20115,42017,1
20116,42018,1
20117,42020,1
20118,42021,4
20119,42025,6
20120,42028,1
20121,42030,3
20124,42038,2
20125,42040,1
20127,42044,1
20128,42047,1
20129,42048,7
20131,42052,1
20132,42054,3
20133,42058,3
20134,42061,1
20136,42069,1
20137,42075,3
20138,42078,1
20139,42079,1
20140,42080,3
20142,42084,7
20144,42091,1
20145,42096,3
20146,42098,1
20147,42100,1
20148,42101,2
20149,42102,1
20150,42104,1
20151,42105,3
20152,42108,1
20153,42109,3
20154,42111,3
20155,42114,1
20156,42116,3
20157,42119,1
20158,42120,1
20159,42121,1
20160,42122,2
20161,42124,3
20162,42125,3
20163,42127,1
20164,42131,6
20165,42132,2
20167,42140,1
20168,42141,3
20169,42142,1
20170,42145,1
20171,42146,1
20172,42147,1
20173,42148,2
20174,42149,2
20175,42152,3
20176,42155,3
20178,42159,1
20180,42165,7
20181,42166,5
20182,42167,1
20183,42178,2
20184,42180,1
20185,42181,4
20186,42185,3
20187,42187,1
20188,42189,3
20189,42192,2
20191,42196,1
20192,42199,1
20194,42201,1
20195,42202,6
20196,42203,1
20197,42209,1
20199,42212,3
20200,42215,1
20202,42217,1
20203,42218,1
20204,42219,1
20205,42220,1
20206,42221,1
20207,42222,1
20208,42223,1
20209,42224,4
20210,42226,1
20211,42229,1
20212,42230,6
20213,42231,1
20214,42233,1
20215,42235,1
20217,42241,3
20218,42243,1
20219,42245,1
20220,42246,3
20221,42249,1
20223,42252,3
20224,42253,3
20225,42255,1
20226,42259,1
20227,42260,3
20228,42263,1
20229,42264,3
20231,42272,3
20232,42273,6
20233,42274,2
20234,42275,3
20236,42287,1
20237,42290,1
20238,42291,1
20239,42292,6
20240,42293,2
20241,42300,3
20242,42303,3
20243,42304,5
20244,42308,1
20245,42309,1
20246,42310,2
20247,42312,5
20248,42314,1
20250,42322,1
20251,42323,1
20252,42324,1
20253,42325,6
20255,42332,1
20256,42333,5
20257,42335,1
20258,42338,1
20259,42340,5
20260,42341,1
20261,42342,3
20263,42350,1
20264,42351,3
20266,42355,1
20267,42358,3
20269,42361,1
20271,42371,1
20272,42373,3
20273,42374,2
20274,42378,3
20276,42382,1
20277,42383,3
20278,42384,1
20279,42386,1
20281,42389,1
20282,42393,1
20283,42395,3
20285,42399,1
20287,42402,1
20288,42406,3
20289,42409,7
20290,42412,1
20291,42414,3
20293,42417,3
20294,42424,2
20295,42425,1
20296,42427,1
20297,42428,3
20298,42431,1
20299,42432,2
20300,42433,1
20302,42436,3
20303,42437,1
20304,42440,1
20305,42441,1
20306,42442,1
20307,42443,1
20308,42444,3
20309,42447,2
20310,42448,1
20311,42449,1
20312,42451,1
20314,42453,1
20315,42454,2
20316,42456,1
20317,42457,4
20319,42461,1
20320,42463,3
20321,42465,1
20322,42466,1
20324,42470,1
20325,42472,1
20326,42473,3
20327,42474,1
20329,42477,1
20330,42479,4
20331,42483,1
20332,42484,1
20333,42485,1
20334,42486,1
20335,42487,2
20336,42489,1
20337,42490,1
20339,42493,1
20340,42494,1
20342,42498,5
20343,42501,1
20344,42504,2
20345,42506,1
20346,42507,1
20348,42509,3
20349,42513,1
20351,42518,1
20352,42519,1
20354,42522,7
20355,42527,1
20356,42529,1
20357,42530,1
20358,42532,6
20359,42534,3
20360,42535,3
20361,42544,1
20364,42558,7
20365,42563,1
20366,42565,1
20368,42569,4
20369,42570,4
20370,42571,5
20372,42584,1
20373,42585,1
20375,42587,1
20376,42589,6
20377,42591,1
20378,42595,3
20379,42596,1
20381,42605,1
20382,42606,1
20383,42607,4
20384,42611,2
20385,42612,1
20386,42613,3
20387,42614,3
20388,42620,2
20389,42622,2
20391,42629,3
20392,42632,2
20393,42634,1
20395,42637,3
20396,42640,1
20397,42641,1
20398,42642,1
20399,42643,1
20400,42644,3
20401,42647,1
20403,42649,1
20404,42650,1
20405,42651,1
20406,42652,1
20407,42653,1
20408,42654,2
20409,42656,3
20411,42661,3
20412,42665,4
20414,42670,1
20415,42671,6
20416,42679,3
20417,42680,3
20418,42685,3
20419,42688,1
20420,42689,1
20422,42693,3
20423,42695,1
20425,42697,3
20426,42698,2
20427,42702,1
20428,42707,3
20429,42708,1
20430,42710,1
20431,42712,1
20432,42713,1
20433,42714,5
20434,42716,3
20436,42724,2
20437,42726,1
20438,42727,3
20439,42728,1
20440,42731,1
20441,42732,3
20443,42736,1
20444,42737,1
20445,42740,1
20446,42741,5
20447,42742,2
20448,42744,1
20449,42746,3
20450,42751,3
20451,42754,1
20452,42756,1
20453,42757,3
20454,42760,2
20455,42762,1
20456,42763,1
20457,42764,1
20458,42765,3
20459,42766,4
20460,42768,1
20461,42770,3
20462,42776,1
20463,42777,6
20464,42778,3
20465,42786,3
20466,42789,1
20467,42790,1
20468,42791,1
20469,42792,1
20470,42793,3
20471,42795,1
20472,42796,2
20474,42800,2
20475,42801,4
20477,42806,1
20478,42809,6
20479,42810,3
20481,42821,3
20482,42822,1
20483,42825,3
20484,42826,3
20485,42828,1
20486,42834,3
20487,42838,4
20488,42839,1
20490,42844,1
20491,42845,2
20492,42847,7
20493,42850,3
20494,42853,6
20495,42860,2
20496,42861,1
20497,42866,3
20498,42868,3
20499,42872,3
20500,42873,3
20502,42879,2
20503,42880,3
20504,42885,3
20505,42886,1
20507,42891,1
20508,42892,1
20509,42893,6
20510,42895,2
20512,42900,1
20513,42901,1
20514,42905,1
20515,42906,2
20516,42907,1
20517,42909,1
20518,42910,2
20519,42912,2
20520,42914,4
20521,42916,1
20522,42919,1
20524,42921,4
20525,42922,1
20526,42926,2
20527,42927,1
20529,42930,3
20530,42936,2
20531,42940,2
20532,42942,1
20533,42943,1
20536,42950,3
20538,42956,1
20539,42957,1
20540,42958,3
20541,42959,1
20542,42960,1
20543,42963,1
20544,42964,1
20545,42965,3
20546,42968,1
20547,42969,3
20548,42971,2
20549,42973,1
20552,42984,4
20554,42992,1
20555,42993,1
20556,42994,1
20557,42995,1
20558,42996,4
20559,43000,3
20560,43003,3
20562,43007,6
20563,43015,6
20564,43021,6
20567,43034,1
20569,43036,1
20570,43037,6
20571,43043,3
20572,43046,3
20574,43048,1
20577,43063,1
20578,43066,2
20579,43068,1
20580,43069,4
20581,43073,1
20582,43074,1
20583,43075,7
20584,43076,1
20586,43083,1
20587,43086,1
20588,43087,1
20589,43088,1
20590,43089,1
20593,43098,6
20594,43104,3
20595,43107,7
20596,43112,3
20597,43117,6
20598,43123,1
20599,43124,1
20600,43125,3
20601,43126,1
20602,43129,3
20604,43133,1
20605,43134,3
20606,43137,2
20607,43139,1
20608,43140,1
20609,43141,3
20610,43144,6
20611,43145,1
20612,43151,2
20613,43153,6
20614,43157,1
20615,43160,2
20616,43162,4
20617,43166,1
20618,43167,2
20619,43169,2
20620,43171,1
20621,43172,4
20623,43178,6
20624,43182,3
20625,43183,1
20626,43187,1
20627,43190,1
20628,43191,1
20629,43192,2
20630,43194,1
20631,43195,1
20632,43196,1
20633,43197,1
20634,43198,3
20635,43201,1
20636,43202,1
20637,43203,1
20638,43204,6
20639,43205,1
20640,43209,1
20641,43211,2
20643,43215,6
20644,43219,1
20645,43222,1
20646,43223,6
20647,43229,2
20648,43231,1
20650,43236,1
20651,43237,6
20652,43239,7
20653,43241,6
20654,43251,1
20655,43257,1
20656,43258,1
20657,43259,1
20658,43260,3
20659,43262,2
20661,43271,1
20662,43272,1
20663,43273,5
20665,43280,1
20666,43281,1
20667,43282,1
20668,43283,1
20669,43284,3
20672,43290,4
20674,43295,1
20675,43296,4
20676,43300,1
20677,43301,1
20679,43303,4
20680,43304,6
20682,43315,3
20683,43318,3
20687,43331,6
20689,43334,1
20691,43343,1
20692,43344,2
20693,43346,1
20695,43348,1
20696,43349,3
20700,43358,6
20702,43364,3
20704,43371,1
20705,43372,1
20706,43373,3
20707,43376,6
20708,43377,7
20710,43390,1
20711,43391,3
20714,43398,1
20716,43400,2
20717,43402,3
20719,43405,1
20720,43406,2
20721,43412,1
20725,43417,3
20726,43422,1
20728,43424,3
20731,43436,1
20732,43437,3
20733,43438,6
20734,43440,2
20736,43450,1
20737,43451,1
20738,43452,1
20739,43453,3
20740,43456,7
20741,43463,3
20742,43466,3
20744,43470,2
20745,43472,2
20748,43476,3
20749,43479,2
20751,43487,1
20752,43488,3
20754,43492,2
20756,43498,1
20758,43500,4
20759,43502,1
20760,43504,1
20762,43507,3
20763,43510,1
20764,43511,1
20766,43513,1
20768,43517,3
20769,43519,1
20771,43523,3
20774,43530,1
20775,43536,1
20778,43542,1
20779,43543,1
20780,43544,3
20781,43547,1
20782,43548,1
20784,43550,1
20785,43551,1
20786,43552,2
20787,43554,1
20788,43555,6
20789,43556,1
20791,43563,2
20792,43565,4
20794,43570,1
20795,43571,1
20798,43575,4
20799,43582,3
20800,43584,1
20802,43589,1
20803,43591,1
20804,43592,3
20805,43595,1
20807,43598,1
20808,43599,3
20810,43605,1
20811,43608,1
20812,43611,1
20814,43613,1
20815,43614,4
20816,43615,1
20817,43617,1
20818,43620,3
20820,43624,1
20821,43627,2
20822,43628,4
20823,43632,3
20824,43634,3
20826,43639,4
20827,43645,3
20828,43646,1
20829,43647,3
20831,43650,1
20832,43651,3
20833,43654,3
20834,43658,3
20835,43669,1
20836,43670,1
20838,43674,1
20839,43675,1
20841,43681,3
20842,43682,1
20843,43685,2
20846,43690,3
20847,43696,1
20849,43702,2
20850,43703,1
20851,43705,2
20852,43707,1
20853,43708,1
20854,43709,2
20855,43710,4
20856,43711,1
20857,43714,7
20858,43716,2
20859,43722,1
20861,43725,1
20863,43730,3
20864,43732,1
20865,43734,6
20866,43742,1
20868,43744,2
20869,43745,1
20870,43753,1
20874,43762,3
20875,43767,1
20877,43769,1
20878,43771,1
20880,43773,1
20882,43776,7
20883,43777,1
20884,43778,2
20885,43780,1
20886,43783,3
20890,43795,1
20891,43796,1
20894,43801,1
20896,43804,3
20897,43808,2
20899,43810,3
20900,43811,1
20901,43812,1
20902,43815,3
20904,43819,1
20905,43822,1
20906,43825,1
20907,43826,3
20910,43831,3
20911,43834,3
20912,43836,3
20913,43839,2
20914,43842,3
20915,43844,6
20917,43849,5
20918,43859,2
20921,43865,2
20923,43869,3
20924,43879,1
20925,43880,1
20928,43886,1
20929,43889,1
20930,43890,1
20932,43892,7
20934,43896,1
20935,43901,3
20936,43904,7
20937,43906,3
20946,43933,1
20947,43934,1
20948,43935,3
20949,43937,3
20950,43939,3
20951,43942,2
20953,43947,3
20954,43948,1
20962,43964,1
20963,43968,5
20966,43978,1
20967,43979,3
20969,43983,3
20970,43984,3
20971,43987,1
20972,43989,2
20973,43992,1
20976,43996,1
20978,43999,3
20979,44000,6
20980,44008,4
20981,44009,1
20982,44010,7
20984,44020,1
20985,44021,4
20986,44026,4
20987,44028,1
20990,44034,1
20991,44036,7
20993,44044,1
20994,44045,1
20995,44046,1
20996,44047,2
20998,44050,1
21001,44054,1
21002,44055,1
21005,44060,2
21006,44061,2
21007,44062,1
21008,44065,1
21010,44067,3
21011,44068,1
21013,44072,3
21015,44078,1
21016,44079,1
21020,44083,1
21021,44084,2
21022,44086,1
21023,44087,1
21024,44088,2
21028,44098,1
21029,44103,3
21030,44105,3
21031,44106,2
21033,44111,3
21034,44116,2
21036,44121,4
21037,44124,1
21038,44125,2
21041,44132,1
21043,44135,1
21046,44140,1
21047,44141,1
21048,44142,3
21049,44145,4
21050,44146,1
21052,44155,2
21054,44160,1
21055,44161,3
21056,44164,1
21057,44165,3
21059,44172,5
21060,44175,1
21061,44178,3
21064,44185,4
21067,44192,3
21070,44198,3
21071,44200,1
21072,44202,3
21073,44203,2
21075,44209,1
21077,44213,1
21078,44214,1
21079,44215,1
21080,44216,1
21082,44218,2
21084,44223,4
21085,44227,2
21086,44229,2
21092,44246,4
21093,44250,2
21095,44253,1
21100,44258,1
21101,44259,4
21104,44268,1
21105,44271,1
21107,44273,1
21108,44274,4
21109,44277,2
21110,44282,2
21111,44284,6
21113,44290,1
21114,44292,1
21115,44293,1
21116,44294,1
21117,44295,1
21118,44296,2
21119,44297,1
21120,44299,3
21121,44300,3
21122,44302,2
21123,44307,1
21124,44308,5
21125,44310,3
21126,44312,1
21127,44314,6
21128,44315,2
21129,44317,3
21135,44342,1
21138,44345,1
21141,44353,3
21142,44354,2
21143,44355,1
21144,44359,1
21146,44361,7
21147,44363,1
21149,44368,1
21151,44372,7
21152,44382,7
21153,44384,1
21155,44388,1
21157,44392,3
21158,44393,1
21159,44394,7
21162,44403,4
21164,44407,1
21165,44416,3
21166,44423,1
21167,44424,1
21168,44425,1
21170,44427,1
21171,44428,1
21173,44430,1
21174,44432,2
21175,44434,1
21176,44435,6
21177,44437,4
21179,44446,1
21180,44447,3
21181,44448,7
21182,44450,3
21183,44457,3
21184,44460,4
21187,44470,6
21188,44471,1
21191,44479,4
21192,44480,1
21193,44482,2
21194,44487,2
21196,44492,2
21198,44497,2
21199,44498,3
21200,44502,1
21201,44503,2
21203,44506,1
21206,44510,6
21207,44511,1
21208,44513,3
21209,44514,1
21210,44518,1
21211,44520,1
21212,44522,5
21213,44523,1
21215,44526,3
21217,44534,1
21218,44536,3
21219,44538,1
21220,44539,1
21222,44542,1
21223,44543,1
21224,44544,1
21225,44545,2
21226,44546,1
21227,44548,1
21228,44549,3
21229,44551,4
21230,44553,1
21231,44554,6
21232,44557,3
21233,44558,3
21237,44572,6
21238,44574,2
21239,44580,1
21247,44600,1
21248,44601,7
21250,44609,2
21251,44611,5
21252,44612,1
21254,44615,3
21255,44623,1
21256,44624,3
21258,44628,1
21259,44631,7
21260,44632,1
21262,44638,1
21264,44641,1
21265,44643,1
21266,44644,1
21267,44645,1
21268,44646,1
21271,44651,3
21272,44654,1
21273,44655,1
21274,44656,5
21275,44661,1
21276,44662,1
21277,44663,1
21278,44664,1
21279,44665,7
21281,44673,3
21283,44679,1
21284,44680,1
21286,44682,3
21287,44686,5
21290,44697,1
21291,44700,3
21292,44703,3
21293,44706,1
21294,44707,1
21295,44708,6
21296,44714,3
21297,44717,3
21298,44719,3
21299,44721,1
21300,44722,4
21301,44725,1
21302,44726,1
21303,44730,1
21304,44731,1
21305,44732,1
21306,44733,3
21307,44735,1
21308,44737,1
21310,44741,4
21311,44745,1
21314,44750,5
21315,44752,3
21318,44760,1
21319,44761,3
21321,44765,4
21322,44769,1
21323,44770,1
21324,44771,1
21325,44772,4
21326,44776,6
21327,44778,1
21328,44783,2
21329,44785,1
21331,44789,7
21332,44796,6
21333,44797,1
21335,44804,1
21336,44805,1
21337,44806,3
21338,44809,2
21339,44811,1
21340,44812,3
21341,44815,1
21342,44816,6
21343,44818,1
21344,44819,3
21345,44821,3
21346,44829,1
21347,44830,3
21348,44831,6
21349,44834,1
21350,44840,1
21351,44841,1
21353,44843,3
21354,44845,1
21355,44847,3
21356,44848,1
21357,44851,6
21358,44852,2
21359,44856,2
21362,44867,4
21363,44868,3
21368,44881,4
21369,44888,1
21370,44891,2
21372,44894,1
21374,44899,1
21375,44901,2
21376,44902,4
21378,44905,3
21381,44914,1
21382,44917,3
21383,44921,1
21384,44924,1
21385,44926,2
21386,44927,3
21387,44929,1
21388,44933,3
21389,44934,1
21390,44935,1
21391,44937,3
21393,44942,3
21395,44947,5
21396,44948,1
21397,44950,4
21398,44953,1
21399,44954,2
21401,44961,3
21403,44966,1
21404,44968,1
21405,44969,2
21406,44971,1
21408,44973,1
21409,44974,1
21410,44975,1
21412,44977,3
21413,44980,1
21414,44981,7
21416,44986,1
21417,44988,3
21418,44993,1
21419,44994,6
21420,44995,1
21422,45000,1
21423,45003,5
21424,45005,6
21429,45019,1
21430,45024,1
21432,45030,1
21434,45033,7
21435,45036,1
21436,45037,1
21437,45039,1
21438,45040,1
21439,45047,1
21441,45049,1
21442,45052,1
21444,45054,3
21446,45058,6
21447,45060,2
21448,45062,3
21450,45068,3
21453,45077,1
21454,45078,1
21455,45082,2
21457,45086,3
21458,45090,3
21461,45100,2
21463,45104,1
21464,45105,6
21465,45109,2
21466,45111,1
21467,45113,6
21468,45115,1
21469,45116,4
21470,45118,3
21474,45132,1
21475,45133,7
21476,45135,1
21478,45142,1
21479,45145,3
21482,45149,1
21484,45155,2
21486,45162,1
21487,45166,1
21488,45167,2
21489,45168,1
21490,45169,1
21491,45170,1
21493,45173,1
21494,45174,1
21497,45177,1
21498,45178,1
21499,45179,1
21500,45180,1
21501,45181,3
21502,45182,1
21504,45185,1
21505,45186,3
21506,45190,7
21507,45193,1
21508,45194,1
21510,45198,3
21511,45200,4
21512,45205,2
21513,45210,1
21514,45211,7
21515,45213,1
21516,45214,3
21519,45223,1
21521,45228,1
21522,45229,2
21523,45231,6
21526,45237,6
21527,45238,3
21528,45241,4
21529,45247,2
21530,45252,2
21531,45256,1
21532,45257,1
21533,45258,1
21534,45259,1
21536,45263,1
21537,45264,3
21539,45268,1
21540,45269,3
21541,45270,1
21542,45273,2
21543,45275,1
21545,45277,1
21546,45278,3
21547,45281,2
21548,45283,2
21549,45285,4
21551,45290,3
21554,45297,1
21555,45301,1
21556,45302,4
21557,45306,1
21558,45307,1
21559,45308,1
21561,45311,1
21562,45312,3
21564,45316,1
21566,45319,4
21568,45324,1
21569,45325,7
21570,45330,1
21571,45332,3
21572,45336,6
21574,45343,4
21575,45345,6
21576,45354,4
21577,45356,1
21578,45358,1
21579,45360,1
21580,45361,3
21581,45364,4
21583,45369,3
21587,45381,3
21589,45386,1
21592,45392,1
21593,45393,1
21594,45394,1
21597,45403,7
21598,45410,1
21599,45411,2
21600,45413,2
21602,45416,6
21604,45425,3
21605,45427,1
21606,45429,4
21607,45432,1
21609,45435,3
21610,45437,6
21612,45448,3
21613,45452,3
21615,45457,2
21616,45459,3
21617,45461,1
21618,45465,1
21621,45471,1
21623,45474,2
21626,45480,1
21628,45482,3
21630,45486,4
21631,45487,1
21633,45493,1
21634,45494,3
21635,45497,1
21636,45498,1
21637,45500,2
21638,45503,1
21640,45505,1
21641,45506,2
21642,45507,2
21643,45508,6
21644,45509,3
21645,45510,2
21647,45518,1
21648,45519,3
21649,45520,1
21651,45528,4
21654,45534,1
21655,45535,3
21656,45537,3
21660,45547,1
21662,45550,4
21663,45552,6
21665,45556,1
21666,45559,5
21667,45562,4
21668,45564,3
21672,45574,1
21673,45576,3
21676,45590,1
21679,45593,3
21680,45596,3
21681,45597,1
21682,45599,1
21683,45601,4
21684,45603,3
21686,45610,2
21687,45613,1
21689,45619,4
