website_session_id,product_seen,cart_made_it,shipping_made_it,billing_made_it,thankyou_made_it
70656,lovebear,1,0,0,0
70658,lovebear,1,0,0,0
70663,lovebear,0,0,0,0
70668,lovebear,1,1,0,0
70669,mrfuzzy,1,0,0,0
70667,lovebear,0,0,0,0
70671,mrfuzzy,0,0,0,0
70672,lovebear,1,1,1,1
70674,lovebear,0,0,0,0
70676,mrfuzzy,0,0,0,0
70678,lovebear,0,0,0,0
70677,lovebear,0,0,0,0
70681,mrfuzzy,0,0,0,0
70685,lovebear,1,1,1,0
70687,mrfuzzy,1,1,1,1
70697,lovebear,1,1,1,1
70694,lovebear,1,0,0,0
70698,lovebear,1,0,0,0
70703,lovebear,0,0,0,0
70706,mrfuzzy,0,0,0,0
70705,lovebear,1,1,1,1
70709,mrfuzzy,0,0,0,0
70710,lovebear,1,1,1,0
70715,lovebear,1,1,1,1
70719,mrfuzzy,1,1,0,0
70722,lovebear,0,0,0,0
70723,lovebear,1,0,0,0
70726,mrfuzzy,1,1,0,0
70731,mrfuzzy,0,0,0,0
70733,lovebear,1,1,1,1
70732,mrfuzzy,0,0,0,0
70734,mrfuzzy,1,1,1,1
70735,lovebear,0,0,0,0
70737,lovebear,0,0,0,0
70738,mrfuzzy,0,0,0,0
70744,lovebear,0,0,0,0
70746,lovebear,1,1,1,1
70745,mrfuzzy,0,0,0,0
70747,lovebear,1,1,1,0
70748,mrfuzzy,1,1,1,0
70749,lovebear,1,0,0,0
70750,mrfuzzy,1,0,0,0
70754,lovebear,1,1,1,1
70756,mrfuzzy,0,0,0,0
70757,mrfuzzy,0,0,0,0
70758,lovebear,1,1,1,1
70761,lovebear,1,1,1,0
70760,lovebear,1,0,0,0
70762,mrfuzzy,1,1,0,0
70763,lovebear,1,1,1,1
70764,lovebear,1,1,1,1
70770,lovebear,1,1,1,0
70772,lovebear,0,0,0,0
70771,lovebear,1,0,0,0
70773,mrfuzzy,1,0,0,0
70775,mrfuzzy,1,0,0,0
70780,mrfuzzy,1,1,1,0
70783,lovebear,1,1,1,1
70782,lovebear,1,1,0,0
70787,lovebear,0,0,0,0
70788,mrfuzzy,1,1,1,1
70789,lovebear,1,1,0,0
70791,lovebear,0,0,0,0
70792,mrfuzzy,0,0,0,0
70794,lovebear,0,0,0,0
70797,lovebear,1,1,1,1
70799,lovebear,0,0,0,0
70802,lovebear,1,1,1,1
70801,mrfuzzy,0,0,0,0
70805,mrfuzzy,1,1,1,1
70809,mrfuzzy,1,1,1,1
70807,lovebear,0,0,0,0
70814,lovebear,1,1,1,1
70815,lovebear,1,1,1,0
70818,lovebear,0,0,0,0
70823,mrfuzzy,1,1,1,1
70824,mrfuzzy,1,1,1,1
70827,lovebear,1,1,1,1
70830,lovebear,0,0,0,0
70831,lovebear,1,1,1,0
70832,mrfuzzy,0,0,0,0
70838,lovebear,0,0,0,0
70839,mrfuzzy,1,0,0,0
70842,mrfuzzy,0,0,0,0
70844,lovebear,0,0,0,0
70846,lovebear,0,0,0,0
70847,lovebear,0,0,0,0
70850,mrfuzzy,1,0,0,0
70851,mrfuzzy,0,0,0,0
70853,lovebear,1,0,0,0
70856,lovebear,1,1,1,1
70859,lovebear,0,0,0,0
70865,mrfuzzy,0,0,0,0
70868,mrfuzzy,1,1,0,0
70871,mrfuzzy,0,0,0,0
70872,mrfuzzy,0,0,0,0
70876,lovebear,1,1,0,0
70879,lovebear,1,1,1,1
70880,mrfuzzy,1,1,1,0
70884,lovebear,0,0,0,0
70886,mrfuzzy,0,0,0,0
70893,lovebear,1,1,1,1
70891,mrfuzzy,0,0,0,0
70897,mrfuzzy,0,0,0,0
70896,lovebear,1,0,0,0
70901,mrfuzzy,1,1,1,0
70899,mrfuzzy,0,0,0,0
70905,lovebear,1,0,0,0
70911,lovebear,1,1,0,0
70910,lovebear,1,1,0,0
70913,lovebear,0,0,0,0
70912,mrfuzzy,0,0,0,0
70914,lovebear,0,0,0,0
70917,mrfuzzy,1,1,1,1
70919,mrfuzzy,1,1,1,1
70921,mrfuzzy,0,0,0,0
70922,lovebear,0,0,0,0
70929,lovebear,1,0,0,0
70930,mrfuzzy,0,0,0,0
70928,lovebear,1,1,1,0
70933,lovebear,0,0,0,0
70936,mrfuzzy,1,1,0,0
70942,lovebear,0,0,0,0
70946,lovebear,1,1,1,0
70956,lovebear,0,0,0,0
70949,lovebear,1,1,1,1
70955,mrfuzzy,0,0,0,0
70960,lovebear,1,1,1,0
70959,mrfuzzy,0,0,0,0
70964,lovebear,1,1,1,1
70966,lovebear,0,0,0,0
70963,lovebear,0,0,0,0
70967,mrfuzzy,0,0,0,0
70968,lovebear,0,0,0,0
70970,mrfuzzy,1,0,0,0
70973,lovebear,1,1,1,0
70972,lovebear,0,0,0,0
70974,mrfuzzy,1,1,1,1
70981,lovebear,0,0,0,0
70980,lovebear,1,1,1,0
70985,lovebear,0,0,0,0
70990,mrfuzzy,0,0,0,0
70994,lovebear,1,1,1,0
70996,mrfuzzy,0,0,0,0
71008,mrfuzzy,1,0,0,0
71009,lovebear,0,0,0,0
71014,mrfuzzy,1,1,1,1
71015,lovebear,1,0,0,0
71016,lovebear,1,0,0,0
71023,mrfuzzy,0,0,0,0
71024,mrfuzzy,1,1,1,0
71028,mrfuzzy,1,1,1,1
71030,lovebear,0,0,0,0
71031,lovebear,0,0,0,0
71033,lovebear,0,0,0,0
71032,mrfuzzy,0,0,0,0
71034,mrfuzzy,1,1,1,0
71038,lovebear,0,0,0,0
71040,mrfuzzy,0,0,0,0
71041,lovebear,0,0,0,0
71046,lovebear,0,0,0,0
71053,mrfuzzy,0,0,0,0
71052,mrfuzzy,0,0,0,0
71055,mrfuzzy,0,0,0,0
71057,lovebear,0,0,0,0
71065,mrfuzzy,1,1,1,1
71064,mrfuzzy,0,0,0,0
71072,lovebear,0,0,0,0
71075,lovebear,0,0,0,0
71078,mrfuzzy,1,1,1,1
71081,mrfuzzy,1,0,0,0
71077,lovebear,1,1,1,1
71083,lovebear,1,1,1,1
71089,lovebear,0,0,0,0
71093,lovebear,1,0,0,0
71098,lovebear,0,0,0,0
71101,mrfuzzy,1,0,0,0
71104,mrfuzzy,0,0,0,0
71102,mrfuzzy,1,0,0,0
71114,lovebear,1,0,0,0
71119,mrfuzzy,0,0,0,0
71120,lovebear,1,0,0,0
71121,lovebear,1,1,1,1
71123,lovebear,1,1,0,0
71125,lovebear,1,1,1,1
71126,mrfuzzy,1,0,0,0
71132,lovebear,0,0,0,0
71130,lovebear,1,1,1,1
71128,mrfuzzy,1,1,1,0
71134,lovebear,0,0,0,0
71131,lovebear,0,0,0,0
71137,lovebear,0,0,0,0
71140,mrfuzzy,0,0,0,0
71147,mrfuzzy,0,0,0,0
71148,lovebear,1,1,1,1
71150,lovebear,0,0,0,0
71155,lovebear,1,0,0,0
71158,lovebear,1,1,0,0
71161,lovebear,1,1,1,0
71160,lovebear,0,0,0,0
71163,lovebear,0,0,0,0
71164,lovebear,0,0,0,0
71165,mrfuzzy,1,0,0,0
71169,lovebear,1,1,1,1
71170,mrfuzzy,0,0,0,0
71171,mrfuzzy,0,0,0,0
71175,lovebear,0,0,0,0
71173,lovebear,0,0,0,0
71180,lovebear,1,1,1,1
71177,lovebear,0,0,0,0
71178,lovebear,0,0,0,0
71182,lovebear,1,1,1,1
71184,mrfuzzy,1,1,1,1
71185,lovebear,1,1,1,0
71186,lovebear,0,0,0,0
71188,lovebear,1,0,0,0
71195,mrfuzzy,0,0,0,0
71193,lovebear,1,1,1,1
71201,lovebear,1,1,0,0
71209,lovebear,0,0,0,0
71210,lovebear,1,0,0,0
71214,mrfuzzy,0,0,0,0
71211,lovebear,1,1,1,0
71217,lovebear,1,1,1,0
71219,lovebear,1,0,0,0
71225,lovebear,1,1,1,1
71224,lovebear,1,1,1,1
71226,lovebear,1,1,1,0
71228,mrfuzzy,1,1,1,1
71229,lovebear,0,0,0,0
71230,lovebear,0,0,0,0
71231,mrfuzzy,0,0,0,0
71234,lovebear,0,0,0,0
71239,lovebear,1,1,1,0
71238,lovebear,0,0,0,0
71240,mrfuzzy,0,0,0,0
71243,lovebear,1,0,0,0
71246,mrfuzzy,0,0,0,0
71245,mrfuzzy,0,0,0,0
71247,lovebear,0,0,0,0
71249,mrfuzzy,1,1,1,1
71258,mrfuzzy,0,0,0,0
71259,mrfuzzy,1,0,0,0
71265,lovebear,0,0,0,0
71269,lovebear,1,1,1,0
71272,mrfuzzy,0,0,0,0
71275,mrfuzzy,0,0,0,0
71278,lovebear,0,0,0,0
71280,mrfuzzy,1,1,1,0
71283,lovebear,0,0,0,0
71282,mrfuzzy,0,0,0,0
71289,lovebear,1,1,1,0
71292,mrfuzzy,0,0,0,0
71296,lovebear,0,0,0,0
71301,lovebear,1,1,1,1
71303,mrfuzzy,0,0,0,0
71304,mrfuzzy,0,0,0,0
71307,mrfuzzy,0,0,0,0
71312,lovebear,0,0,0,0
71313,lovebear,0,0,0,0
71314,mrfuzzy,0,0,0,0
71316,mrfuzzy,0,0,0,0
71318,mrfuzzy,0,0,0,0
71321,lovebear,0,0,0,0
71323,mrfuzzy,1,1,0,0
71324,mrfuzzy,0,0,0,0
71326,lovebear,0,0,0,0
71327,lovebear,1,1,0,0
71328,lovebear,1,0,0,0
71331,lovebear,1,1,1,0
71332,lovebear,1,1,0,0
71333,mrfuzzy,1,1,0,0
71337,lovebear,0,0,0,0
71338,mrfuzzy,1,1,1,0
71340,lovebear,1,1,1,0
71341,lovebear,0,0,0,0
71342,lovebear,1,1,1,1
71346,mrfuzzy,0,0,0,0
71349,lovebear,1,1,1,1
71354,lovebear,1,0,0,0
71357,lovebear,0,0,0,0
71358,mrfuzzy,1,1,1,0
71367,mrfuzzy,0,0,0,0
71370,lovebear,1,1,0,0
71373,lovebear,0,0,0,0
71374,lovebear,0,0,0,0
71376,lovebear,0,0,0,0
71379,mrfuzzy,1,1,1,1
71383,lovebear,1,1,1,1
71390,lovebear,0,0,0,0
71388,lovebear,1,1,1,0
71395,lovebear,1,1,1,1
71396,lovebear,1,1,0,0
71397,mrfuzzy,0,0,0,0
71400,lovebear,1,1,1,1
71403,mrfuzzy,1,1,0,0
71404,lovebear,0,0,0,0
71409,lovebear,1,1,1,0
71410,lovebear,1,1,1,0
71412,lovebear,1,1,1,0
71417,lovebear,1,1,1,0
71419,lovebear,1,0,0,0
71420,lovebear,1,0,0,0
71423,lovebear,0,0,0,0
71424,lovebear,0,0,0,0
71426,mrfuzzy,1,1,1,0
71428,mrfuzzy,1,1,1,1
71427,lovebear,1,1,1,1
71429,mrfuzzy,0,0,0,0
71432,mrfuzzy,0,0,0,0
71430,lovebear,0,0,0,0
71434,lovebear,0,0,0,0
71436,lovebear,0,0,0,0
71438,lovebear,0,0,0,0
71441,lovebear,1,1,1,1
71443,mrfuzzy,0,0,0,0
71444,lovebear,1,0,0,0
71447,lovebear,0,0,0,0
71449,lovebear,1,1,0,0
71452,mrfuzzy,0,0,0,0
71454,mrfuzzy,0,0,0,0
71453,lovebear,0,0,0,0
71457,mrfuzzy,0,0,0,0
71467,lovebear,0,0,0,0
71473,lovebear,1,1,1,1
71474,mrfuzzy,0,0,0,0
71476,lovebear,0,0,0,0
71478,mrfuzzy,0,0,0,0
71481,mrfuzzy,1,1,1,1
71484,mrfuzzy,1,1,0,0
71487,lovebear,0,0,0,0
71489,lovebear,1,1,1,1
71496,lovebear,1,1,1,0
71495,mrfuzzy,0,0,0,0
71497,mrfuzzy,1,1,1,1
71500,lovebear,0,0,0,0
71502,lovebear,0,0,0,0
71509,mrfuzzy,0,0,0,0
71514,mrfuzzy,0,0,0,0
71515,lovebear,1,1,1,1
71512,lovebear,1,1,1,1
71517,mrfuzzy,1,1,1,1
71526,lovebear,0,0,0,0
71528,mrfuzzy,1,0,0,0
71524,lovebear,1,1,1,1
71531,mrfuzzy,0,0,0,0
71529,mrfuzzy,1,1,1,1
71535,lovebear,1,0,0,0
71537,lovebear,0,0,0,0
71540,lovebear,1,1,1,1
71543,mrfuzzy,1,1,1,1
71546,lovebear,0,0,0,0
71549,lovebear,1,1,0,0
71548,lovebear,0,0,0,0
71556,lovebear,1,1,1,0
71558,mrfuzzy,1,1,0,0
71559,mrfuzzy,0,0,0,0
71562,lovebear,1,1,1,0
71565,lovebear,1,1,0,0
71561,mrfuzzy,1,0,0,0
71564,lovebear,1,0,0,0
71567,mrfuzzy,0,0,0,0
71568,lovebear,0,0,0,0
71571,lovebear,0,0,0,0
71573,lovebear,0,0,0,0
71575,lovebear,0,0,0,0
71582,lovebear,0,0,0,0
71589,mrfuzzy,0,0,0,0
71584,lovebear,0,0,0,0
71586,lovebear,0,0,0,0
71591,lovebear,1,0,0,0
71592,mrfuzzy,1,1,0,0
71595,lovebear,1,0,0,0
71598,mrfuzzy,1,1,1,0
71596,lovebear,0,0,0,0
71594,lovebear,1,1,1,1
71600,lovebear,0,0,0,0
71605,mrfuzzy,0,0,0,0
71603,lovebear,0,0,0,0
71609,lovebear,1,1,1,1
71606,mrfuzzy,1,1,0,0
71607,lovebear,0,0,0,0
71613,lovebear,1,1,1,1
71614,lovebear,1,1,1,1
71616,mrfuzzy,1,1,1,0
71618,mrfuzzy,0,0,0,0
71617,mrfuzzy,1,0,0,0
71619,lovebear,1,1,1,1
71621,mrfuzzy,0,0,0,0
71623,mrfuzzy,1,1,0,0
71624,mrfuzzy,1,1,1,0
71625,mrfuzzy,1,1,1,1
71627,lovebear,0,0,0,0
71629,lovebear,0,0,0,0
71633,lovebear,1,1,1,0
71631,lovebear,1,1,1,0
71637,mrfuzzy,0,0,0,0
71640,lovebear,1,0,0,0
71639,mrfuzzy,1,1,1,0
71644,lovebear,0,0,0,0
71645,mrfuzzy,1,1,1,1
71648,mrfuzzy,1,0,0,0
71652,lovebear,1,1,0,0
71653,lovebear,1,0,0,0
71654,mrfuzzy,1,0,0,0
71658,lovebear,0,0,0,0
71657,lovebear,1,0,0,0
71664,lovebear,1,1,1,0
71667,mrfuzzy,1,1,1,1
71671,lovebear,1,1,1,0
71669,lovebear,0,0,0,0
71670,mrfuzzy,0,0,0,0
71675,lovebear,1,1,0,0
71676,lovebear,0,0,0,0
71680,lovebear,1,1,0,0
71679,lovebear,0,0,0,0
71689,lovebear,1,1,1,1
71693,lovebear,1,0,0,0
71694,lovebear,1,1,1,1
71706,lovebear,1,1,1,0
71704,lovebear,0,0,0,0
71711,mrfuzzy,0,0,0,0
71712,lovebear,0,0,0,0
71710,lovebear,1,0,0,0
71714,mrfuzzy,1,1,1,1
71713,lovebear,1,0,0,0
71718,mrfuzzy,1,0,0,0
71716,lovebear,0,0,0,0
71727,lovebear,1,1,1,1
71734,lovebear,0,0,0,0
71742,lovebear,1,1,1,1
71744,mrfuzzy,0,0,0,0
71745,lovebear,0,0,0,0
71748,mrfuzzy,1,1,1,1
71751,lovebear,1,1,1,1
71754,mrfuzzy,1,1,1,1
71758,mrfuzzy,0,0,0,0
71761,mrfuzzy,0,0,0,0
71763,lovebear,1,0,0,0
71767,lovebear,0,0,0,0
71771,lovebear,1,0,0,0
71776,lovebear,1,0,0,0
71778,mrfuzzy,0,0,0,0
71779,mrfuzzy,1,1,0,0
71782,mrfuzzy,1,0,0,0
71791,lovebear,1,1,1,0
71790,lovebear,1,0,0,0
71793,lovebear,0,0,0,0
71795,mrfuzzy,0,0,0,0
71797,lovebear,1,1,1,1
71798,lovebear,0,0,0,0
71804,lovebear,1,1,1,0
71803,lovebear,0,0,0,0
71805,lovebear,1,1,0,0
71811,mrfuzzy,1,1,1,1
71812,lovebear,1,0,0,0
71815,lovebear,1,1,0,0
71820,lovebear,1,1,0,0
71827,mrfuzzy,1,0,0,0
71826,lovebear,0,0,0,0
71830,lovebear,0,0,0,0
71828,mrfuzzy,1,1,1,0
71832,lovebear,0,0,0,0
71833,mrfuzzy,0,0,0,0
71834,lovebear,0,0,0,0
71835,lovebear,0,0,0,0
71836,lovebear,1,1,1,1
71838,mrfuzzy,0,0,0,0
71840,lovebear,0,0,0,0
71841,lovebear,0,0,0,0
71842,lovebear,1,1,1,0
71843,lovebear,0,0,0,0
71845,mrfuzzy,0,0,0,0
71852,lovebear,1,1,0,0
71855,lovebear,0,0,0,0
71857,lovebear,1,1,1,1
71858,mrfuzzy,1,1,1,1
71861,lovebear,0,0,0,0
71862,lovebear,0,0,0,0
71866,lovebear,1,0,0,0
71869,mrfuzzy,0,0,0,0
71870,lovebear,0,0,0,0
71871,lovebear,0,0,0,0
71873,lovebear,1,1,0,0
71874,lovebear,1,1,1,1
71877,lovebear,1,1,0,0
71882,mrfuzzy,0,0,0,0
71888,lovebear,0,0,0,0
71890,lovebear,1,1,1,0
71891,lovebear,1,0,0,0
71896,lovebear,1,1,1,1
71893,lovebear,0,0,0,0
71895,mrfuzzy,0,0,0,0
71894,lovebear,1,1,0,0
71899,mrfuzzy,1,1,1,0
71898,lovebear,1,0,0,0
71903,mrfuzzy,1,1,1,0
71901,mrfuzzy,1,1,0,0
71906,lovebear,1,0,0,0
71907,mrfuzzy,0,0,0,0
71911,lovebear,1,1,1,1
71910,lovebear,1,1,1,1
71915,lovebear,0,0,0,0
71914,lovebear,0,0,0,0
71921,lovebear,1,1,1,1
71924,mrfuzzy,0,0,0,0
71931,mrfuzzy,0,0,0,0
71932,lovebear,0,0,0,0
71937,mrfuzzy,0,0,0,0
71936,lovebear,1,0,0,0
71941,lovebear,0,0,0,0
71948,lovebear,1,1,1,0
71944,lovebear,0,0,0,0
71945,lovebear,0,0,0,0
71950,lovebear,1,1,1,1
71953,lovebear,1,1,1,0
71958,lovebear,0,0,0,0
71962,mrfuzzy,0,0,0,0
71963,lovebear,1,1,1,0
71967,lovebear,0,0,0,0
71974,lovebear,0,0,0,0
71976,lovebear,1,1,1,0
71978,mrfuzzy,1,1,1,0
71982,lovebear,1,0,0,0
71981,mrfuzzy,1,1,1,0
71985,mrfuzzy,1,1,0,0
71984,lovebear,0,0,0,0
71987,mrfuzzy,0,0,0,0
71990,lovebear,1,1,1,0
71993,mrfuzzy,1,0,0,0
71994,mrfuzzy,0,0,0,0
71996,lovebear,1,1,1,1
71998,lovebear,1,1,1,1
71997,lovebear,0,0,0,0
72004,lovebear,1,1,1,1
72003,lovebear,1,1,1,1
72010,lovebear,0,0,0,0
72011,lovebear,0,0,0,0
72014,mrfuzzy,0,0,0,0
72018,mrfuzzy,0,0,0,0
72016,lovebear,1,1,0,0
72020,lovebear,1,1,1,1
72019,lovebear,1,1,1,0
72021,mrfuzzy,0,0,0,0
72025,mrfuzzy,1,1,1,0
72029,lovebear,0,0,0,0
72027,lovebear,1,1,1,1
72028,lovebear,1,1,1,0
72036,lovebear,0,0,0,0
72038,lovebear,1,1,1,0
72046,mrfuzzy,1,0,0,0
72044,lovebear,0,0,0,0
72045,lovebear,1,0,0,0
72042,lovebear,1,1,0,0
72051,lovebear,0,0,0,0
72048,mrfuzzy,1,1,1,0
72053,mrfuzzy,0,0,0,0
72058,lovebear,0,0,0,0
72065,lovebear,0,0,0,0
72064,mrfuzzy,0,0,0,0
72066,mrfuzzy,1,1,1,1
72068,mrfuzzy,1,1,1,1
72069,mrfuzzy,0,0,0,0
72073,mrfuzzy,1,1,1,1
72086,lovebear,0,0,0,0
72084,lovebear,0,0,0,0
72080,mrfuzzy,1,1,1,1
72088,mrfuzzy,1,1,1,1
72091,lovebear,1,1,1,0
72097,lovebear,1,0,0,0
72101,mrfuzzy,1,1,1,1
72107,mrfuzzy,1,1,1,1
72106,lovebear,0,0,0,0
72108,mrfuzzy,0,0,0,0
72111,lovebear,1,1,1,1
72112,mrfuzzy,0,0,0,0
72115,lovebear,0,0,0,0
72116,lovebear,1,1,1,1
72123,mrfuzzy,0,0,0,0
72126,mrfuzzy,0,0,0,0
72127,lovebear,1,0,0,0
72131,lovebear,1,0,0,0
72136,mrfuzzy,1,0,0,0
72141,lovebear,1,0,0,0
72143,lovebear,1,0,0,0
72145,lovebear,0,0,0,0
72146,lovebear,1,0,0,0
72148,mrfuzzy,0,0,0,0
72147,mrfuzzy,1,1,1,1
72154,lovebear,0,0,0,0
72155,lovebear,1,0,0,0
72153,mrfuzzy,1,0,0,0
72164,lovebear,1,1,0,0
72170,lovebear,1,1,1,1
72173,lovebear,1,1,0,0
72174,mrfuzzy,1,1,0,0
72171,lovebear,0,0,0,0
72175,mrfuzzy,0,0,0,0
72179,lovebear,1,1,1,0
72182,lovebear,0,0,0,0
72186,mrfuzzy,0,0,0,0
72196,mrfuzzy,1,1,1,0
72194,lovebear,1,0,0,0
72191,lovebear,0,0,0,0
72195,lovebear,0,0,0,0
72190,lovebear,1,0,0,0
72193,lovebear,0,0,0,0
72203,lovebear,0,0,0,0
72202,lovebear,0,0,0,0
72204,lovebear,1,0,0,0
72207,lovebear,0,0,0,0
72208,mrfuzzy,0,0,0,0
72209,lovebear,1,1,0,0
72212,lovebear,1,1,0,0
72211,lovebear,1,0,0,0
72213,lovebear,1,0,0,0
72217,lovebear,1,1,1,0
72215,lovebear,1,1,1,0
72219,lovebear,1,1,1,0
72220,lovebear,1,1,0,0
72222,lovebear,1,1,1,0
72228,mrfuzzy,0,0,0,0
72229,mrfuzzy,1,1,1,1
72237,lovebear,1,1,0,0
72239,mrfuzzy,0,0,0,0
72240,mrfuzzy,0,0,0,0
72242,lovebear,0,0,0,0
72245,lovebear,0,0,0,0
72244,mrfuzzy,1,1,1,1
72246,lovebear,1,1,1,0
72253,lovebear,1,0,0,0
72256,lovebear,0,0,0,0
72260,mrfuzzy,0,0,0,0
72262,lovebear,1,1,1,1
72263,lovebear,1,0,0,0
72266,lovebear,1,1,1,1
72268,lovebear,1,1,1,1
72273,lovebear,1,1,1,1
72278,lovebear,0,0,0,0
72282,mrfuzzy,0,0,0,0
72288,lovebear,0,0,0,0
72292,lovebear,1,1,1,1
72294,mrfuzzy,0,0,0,0
72297,mrfuzzy,0,0,0,0
72299,lovebear,1,1,1,0
72300,lovebear,0,0,0,0
72302,lovebear,0,0,0,0
72306,mrfuzzy,0,0,0,0
72304,lovebear,1,1,1,1
72308,mrfuzzy,1,1,1,1
72309,mrfuzzy,0,0,0,0
72314,mrfuzzy,0,0,0,0
72315,lovebear,0,0,0,0
72318,mrfuzzy,0,0,0,0
72320,lovebear,1,1,1,1
72321,lovebear,0,0,0,0
72322,lovebear,0,0,0,0
72325,lovebear,1,0,0,0
72329,lovebear,0,0,0,0
72336,mrfuzzy,1,1,0,0
72337,lovebear,1,1,1,1
72338,lovebear,1,1,0,0
72342,lovebear,0,0,0,0
72346,lovebear,0,0,0,0
72347,lovebear,0,0,0,0
72364,lovebear,1,1,1,1
72366,mrfuzzy,0,0,0,0
72368,lovebear,1,0,0,0
72379,mrfuzzy,0,0,0,0
72378,lovebear,1,1,1,1
72385,mrfuzzy,0,0,0,0
72386,lovebear,1,1,1,0
72388,lovebear,1,1,0,0
72393,mrfuzzy,0,0,0,0
72396,lovebear,0,0,0,0
72397,lovebear,0,0,0,0
72398,mrfuzzy,0,0,0,0
72400,lovebear,0,0,0,0
72402,lovebear,1,0,0,0
72403,mrfuzzy,1,0,0,0
72404,mrfuzzy,1,0,0,0
72405,lovebear,0,0,0,0
72406,lovebear,0,0,0,0
72411,lovebear,0,0,0,0
72413,lovebear,0,0,0,0
72414,mrfuzzy,1,0,0,0
72416,lovebear,0,0,0,0
72424,mrfuzzy,0,0,0,0
72429,lovebear,1,1,1,1
72430,lovebear,1,0,0,0
72435,lovebear,0,0,0,0
72436,lovebear,1,0,0,0
72443,mrfuzzy,1,0,0,0
72444,lovebear,1,1,1,1
72448,mrfuzzy,0,0,0,0
72447,mrfuzzy,1,1,1,0
72452,lovebear,0,0,0,0
72451,lovebear,0,0,0,0
72453,lovebear,0,0,0,0
72454,mrfuzzy,1,1,1,1
72455,lovebear,1,1,1,0
72457,lovebear,1,1,1,0
72460,lovebear,1,1,1,1
72463,mrfuzzy,0,0,0,0
72468,lovebear,0,0,0,0
72469,lovebear,0,0,0,0
72475,lovebear,0,0,0,0
72472,lovebear,1,1,0,0
72478,mrfuzzy,0,0,0,0
72476,lovebear,0,0,0,0
72483,lovebear,0,0,0,0
72482,mrfuzzy,1,1,1,1
72488,lovebear,0,0,0,0
72493,mrfuzzy,0,0,0,0
72492,lovebear,0,0,0,0
72496,lovebear,1,1,1,1
72490,mrfuzzy,0,0,0,0
72499,mrfuzzy,1,1,1,0
72502,mrfuzzy,1,1,1,0
72511,lovebear,1,1,1,0
72510,lovebear,1,1,1,0
72514,lovebear,1,0,0,0
72517,lovebear,1,1,1,0
72522,lovebear,1,0,0,0
72523,mrfuzzy,0,0,0,0
72527,mrfuzzy,1,1,1,0
72532,lovebear,1,1,1,1
72541,mrfuzzy,0,0,0,0
72538,lovebear,1,1,0,0
72537,mrfuzzy,1,1,1,0
72542,lovebear,1,1,1,1
72545,lovebear,0,0,0,0
72549,lovebear,0,0,0,0
72554,lovebear,0,0,0,0
72555,lovebear,0,0,0,0
72556,mrfuzzy,0,0,0,0
72560,lovebear,1,1,1,1
72564,lovebear,0,0,0,0
72565,lovebear,1,1,1,0
72569,mrfuzzy,0,0,0,0
72570,mrfuzzy,0,0,0,0
72571,mrfuzzy,0,0,0,0
72574,mrfuzzy,0,0,0,0
72577,lovebear,0,0,0,0
72578,mrfuzzy,0,0,0,0
72580,lovebear,0,0,0,0
72589,mrfuzzy,1,1,1,1
72594,lovebear,0,0,0,0
72596,lovebear,0,0,0,0
72601,mrfuzzy,0,0,0,0
72600,lovebear,1,0,0,0
72604,lovebear,1,1,1,1
72605,mrfuzzy,1,0,0,0
72603,lovebear,1,1,1,1
72606,mrfuzzy,0,0,0,0
72609,lovebear,0,0,0,0
72611,lovebear,0,0,0,0
72613,lovebear,1,0,0,0
72614,lovebear,1,1,1,1
72612,lovebear,0,0,0,0
72615,lovebear,1,1,1,1
72619,mrfuzzy,1,1,1,1
72616,mrfuzzy,0,0,0,0
72620,lovebear,1,1,1,1
72621,lovebear,0,0,0,0
72623,mrfuzzy,1,1,0,0
72629,lovebear,1,1,1,1
72630,mrfuzzy,0,0,0,0
72631,lovebear,1,0,0,0
72634,lovebear,0,0,0,0
72635,lovebear,0,0,0,0
72636,lovebear,1,1,1,1
72637,lovebear,1,0,0,0
72638,mrfuzzy,1,0,0,0
72643,lovebear,0,0,0,0
72647,mrfuzzy,0,0,0,0
72645,lovebear,1,0,0,0
72652,lovebear,0,0,0,0
72655,lovebear,1,0,0,0
72656,lovebear,1,0,0,0
72658,lovebear,0,0,0,0
72668,lovebear,0,0,0,0
72667,lovebear,0,0,0,0
72666,mrfuzzy,1,0,0,0
72665,mrfuzzy,0,0,0,0
72671,mrfuzzy,0,0,0,0
72672,lovebear,0,0,0,0
72677,lovebear,0,0,0,0
72679,mrfuzzy,1,1,1,1
72680,lovebear,1,1,1,1
72686,mrfuzzy,0,0,0,0
72688,mrfuzzy,0,0,0,0
72690,lovebear,0,0,0,0
72693,mrfuzzy,0,0,0,0
72694,lovebear,0,0,0,0
72696,mrfuzzy,1,0,0,0
72698,lovebear,0,0,0,0
72697,mrfuzzy,0,0,0,0
72703,mrfuzzy,1,1,1,1
72700,lovebear,0,0,0,0
72709,mrfuzzy,1,1,1,1
72712,lovebear,0,0,0,0
72714,lovebear,1,1,1,1
72717,mrfuzzy,0,0,0,0
72719,mrfuzzy,1,1,1,0
72716,lovebear,1,0,0,0
72720,mrfuzzy,1,0,0,0
72729,lovebear,0,0,0,0
72730,lovebear,1,0,0,0
72736,mrfuzzy,0,0,0,0
72738,mrfuzzy,1,1,1,0
72740,mrfuzzy,0,0,0,0
72741,lovebear,0,0,0,0
72742,lovebear,1,1,1,1
72745,mrfuzzy,0,0,0,0
72748,lovebear,1,1,1,1
